timestamp,Attleboro,Boston,Braintree,Brockton,Chicopee,Danvers,Easthampton,Fall River,Greenfield,Haverhill,Lawrence,Leominster,Lowell,Martha's Vineyard,Milford,Nantucket,Natick,New Bedford,North Adams,Pittsfield,Plymouth,Revere,Roslindale,South Yarmouth,Southbridge,Springfield,Taunton,Watertown,Wilmington,Worcester
15/07/2015 10:48 AM,4.13,49.87,0.00,0.00,60.63,59.67,88.67,0.00,36.77,6.33,48.57,63.93,47.37,0.00,33.20,0.00,5.33,6.20,0.00,9.73,39.27,57.93,0.00,78.43,30.80,50.10,7.43,42.27,0.00,46.60
15/07/2015 10:51 AM,6.20,51.17,0.00,1.30,63.77,62.80,91.80,2.63,39.90,9.47,51.70,63.93,42.90,0.00,36.33,0.00,8.47,9.33,0.00,12.87,42.40,50.37,0.00,75.97,33.93,53.23,8.50,34.27,3.00,39.53
15/07/2015 10:52 AM,6.20,51.17,0.00,1.30,63.77,62.80,91.80,2.63,39.90,9.47,51.70,63.93,42.90,0.00,36.33,0.00,8.47,9.33,0.00,12.87,42.40,50.37,0.00,75.97,33.93,53.23,8.50,34.27,3.00,39.53
15/07/2015 10:53 AM,0.27,54.30,0.00,4.43,66.90,65.93,94.80,0.00,43.00,12.60,45.87,67.03,46.00,0.00,39.47,0.00,8.97,12.47,0.00,16.00,45.53,53.50,0.00,79.10,37.10,56.40,11.67,32.60,6.17,40.37
15/07/2015 10:54 AM,0.27,54.30,0.00,4.43,66.90,65.93,94.80,0.00,43.00,12.60,45.87,67.03,46.00,0.00,39.47,0.00,8.97,12.47,0.00,16.00,45.53,53.50,0.00,79.10,37.10,56.40,11.67,32.60,6.17,40.37
15/07/2015 10:55 AM,1.83,51.87,0.00,6.00,68.47,67.50,87.53,0.57,44.60,14.17,47.43,66.97,47.60,0.00,41.03,0.00,10.53,14.03,0.00,17.57,47.10,55.07,0.00,80.67,38.63,57.97,8.17,34.17,7.70,41.90
15/07/2015 10:56 AM,1.83,51.87,0.00,6.00,68.47,67.50,87.53,0.57,44.60,14.17,47.43,66.97,47.60,0.00,41.03,0.00,10.53,14.03,0.00,17.57,47.10,55.07,0.00,80.67,38.63,57.97,8.17,34.17,7.70,41.90
15/07/2015 10:57 AM,1.07,49.30,0.00,7.57,70.07,69.07,89.10,2.07,46.13,15.73,49.00,68.50,49.13,0.00,42.57,0.37,9.97,15.60,0.00,19.13,48.67,28.43,0.00,82.27,40.20,56.73,9.70,35.03,9.27,39.77
15/07/2015 10:58 AM,1.07,49.30,0.00,7.57,70.07,69.07,89.10,2.07,46.13,15.73,49.00,68.50,49.13,0.00,42.57,0.37,9.97,15.60,0.00,19.13,48.67,28.43,0.00,82.27,40.20,56.73,9.70,35.03,9.27,39.77
15/07/2015 10:59 AM,4.23,52.47,0.00,10.73,73.17,72.03,92.27,0.00,49.30,7.27,52.17,70.97,52.30,0.00,45.73,3.53,9.57,18.73,0.00,22.27,51.80,27.90,0.00,85.37,42.20,59.90,0.00,37.47,12.43,41.90
15/07/2015 11:00 AM,4.23,52.47,0.00,10.73,73.17,72.03,92.27,0.00,49.30,7.27,52.17,70.97,52.30,0.00,45.73,3.53,9.57,18.73,0.00,22.27,51.80,27.90,0.00,85.37,42.20,59.90,0.00,37.47,12.43,41.90
15/07/2015 11:01 AM,3.77,49.00,0.00,12.27,67.57,71.07,93.80,0.00,50.87,8.83,44.17,72.53,53.87,0.00,47.30,5.10,11.10,20.30,0.00,23.83,53.37,29.47,0.00,75.13,43.73,60.63,0.03,39.03,13.97,43.50
15/07/2015 11:02 AM,3.77,49.00,0.00,12.27,67.57,71.07,93.80,0.00,50.87,8.83,44.17,72.53,53.87,0.00,47.30,5.10,11.10,20.30,0.00,23.83,53.37,29.47,0.00,75.13,43.73,60.63,0.03,39.03,13.97,43.50
15/07/2015 11:03 AM,2.00,50.57,0.00,13.87,27.20,72.63,95.40,0.00,52.43,10.40,45.77,74.10,55.43,0.83,48.87,6.67,12.70,21.87,0.00,25.40,33.67,20.40,0.63,76.70,45.30,62.20,0.00,40.27,15.53,45.07
15/07/2015 11:04 AM,2.00,50.57,0.00,13.87,27.20,72.63,95.40,0.00,52.43,10.40,45.77,74.10,55.43,0.83,48.87,6.67,12.70,21.87,0.00,25.40,33.67,20.40,0.63,76.70,45.30,62.20,0.00,40.27,15.53,45.07
15/07/2015 11:05 AM,3.60,52.17,0.00,15.40,28.80,64.93,96.97,0.93,54.00,11.97,47.33,73.23,57.00,0.00,50.50,8.27,6.03,23.50,0.00,27.03,35.30,22.00,2.27,78.30,46.93,63.80,0.00,41.87,17.17,46.47
15/07/2015 11:06 AM,3.60,52.17,0.00,15.40,28.80,64.93,96.97,0.93,54.00,11.97,47.33,73.23,57.00,0.00,50.50,8.27,6.03,23.50,0.00,27.03,35.30,22.00,2.27,78.30,46.93,63.80,0.00,41.87,17.17,46.47
15/07/2015 11:07 AM,4.97,34.00,0.00,18.57,22.67,68.10,100.10,4.07,49.67,15.13,45.43,75.30,60.17,0.00,53.60,11.37,9.17,17.83,0.00,30.13,38.40,25.13,5.37,81.40,49.13,65.97,0.00,43.23,20.27,48.93
15/07/2015 11:08 AM,4.97,34.00,0.00,18.57,22.67,68.10,100.10,4.07,49.67,15.13,45.43,75.30,60.17,0.00,53.60,11.37,9.17,17.83,0.00,30.13,38.40,25.13,5.37,81.40,49.13,65.97,0.00,43.23,20.27,48.93
15/07/2015 11:09 AM,6.53,35.57,0.00,20.13,24.23,69.67,101.67,0.00,51.23,0.47,0.00,76.87,61.70,0.00,55.13,0.00,8.70,19.37,0.00,31.67,24.67,26.67,6.90,82.97,17.60,67.10,0.00,44.80,21.80,45.27
15/07/2015 11:10 AM,6.53,35.57,0.00,20.13,24.23,69.67,101.67,0.00,51.23,0.47,0.00,76.87,61.70,0.00,55.13,0.00,8.70,19.37,0.00,31.67,24.67,26.67,6.90,82.97,17.60,67.10,0.00,44.80,21.80,45.27
15/07/2015 11:12 AM,7.57,35.57,0.00,21.67,22.20,59.53,103.20,0.00,52.77,2.03,0.00,77.43,63.27,0.00,56.70,0.00,10.23,20.93,0.00,33.23,26.23,28.23,8.47,84.53,19.17,68.63,0.57,44.57,23.37,42.63
15/07/2015 11:12 AM,7.57,35.57,0.00,21.67,22.20,59.53,103.20,0.00,52.77,2.03,0.00,77.43,63.27,0.00,56.70,0.00,10.23,20.93,0.00,33.23,26.23,28.23,8.47,84.53,19.17,68.63,0.57,44.57,23.37,42.63
15/07/2015 11:14 AM,0.00,30.10,0.00,23.73,1.73,62.67,103.40,0.00,36.30,5.13,0.00,78.83,66.37,0.00,45.00,0.00,6.73,23.63,0.00,36.33,29.33,31.33,11.60,87.63,22.30,55.20,3.70,46.33,26.50,37.07
15/07/2015 11:15 AM,0.00,30.10,0.00,23.73,1.73,62.67,103.40,0.00,36.30,5.13,0.00,78.83,66.37,0.00,45.00,0.00,6.73,23.63,0.00,36.33,29.33,31.33,11.60,87.63,22.30,55.20,3.70,46.33,26.50,37.07
15/07/2015 11:15 AM,0.00,27.00,0.00,5.00,3.27,64.23,104.97,0.00,37.87,6.70,0.00,78.30,67.93,0.00,46.57,0.00,8.30,16.53,0.00,37.90,30.90,32.90,13.17,89.20,23.87,56.77,5.27,47.90,28.07,34.00
15/07/2015 11:16 AM,0.00,27.00,0.00,5.00,3.27,64.23,104.97,0.00,37.87,6.70,0.00,78.30,67.93,0.00,46.57,0.00,8.30,16.53,0.00,37.90,30.90,32.90,13.17,89.20,23.87,56.77,5.27,47.90,28.07,34.00
15/07/2015 11:17 AM,0.00,21.20,0.00,6.53,4.80,65.77,106.30,0.00,39.40,0.00,0.00,79.83,69.23,0.00,48.13,0.00,9.83,18.10,0.00,39.47,32.47,34.47,0.00,90.73,25.40,58.30,6.80,49.23,29.60,35.20
15/07/2015 11:18 AM,0.00,21.20,0.00,6.53,4.80,65.77,106.30,0.00,39.40,0.00,0.00,79.83,69.23,0.00,48.13,0.00,9.83,18.10,0.00,39.47,32.47,34.47,0.00,90.73,25.40,58.30,6.80,49.23,29.60,35.20
15/07/2015 11:20 AM,0.00,17.80,0.00,8.10,6.37,67.30,107.87,0.97,40.97,0.67,0.00,80.27,70.80,0.00,49.67,0.57,6.77,19.50,0.00,41.00,34.00,36.00,0.00,92.30,26.97,59.87,8.37,47.63,31.13,25.43
15/07/2015 11:21 AM,0.00,17.80,0.00,8.10,6.37,67.30,107.87,0.97,40.97,0.67,0.00,80.27,70.80,0.00,49.67,0.57,6.77,19.50,0.00,41.00,34.00,36.00,0.00,92.30,26.97,59.87,8.37,47.63,31.13,25.43
15/07/2015 11:22 AM,0.00,20.90,0.00,11.20,9.50,63.23,106.43,0.00,44.07,3.80,0.00,76.00,73.90,0.00,52.80,3.67,7.57,22.53,0.00,44.13,14.20,39.13,1.53,95.40,30.07,62.97,11.47,40.40,4.27,28.10
15/07/2015 11:22 AM,0.00,20.90,0.00,11.20,9.50,63.23,106.43,0.00,44.07,3.80,0.00,76.00,73.90,0.00,52.80,3.67,7.57,22.53,0.00,44.13,14.20,39.13,1.53,95.40,30.07,62.97,11.47,40.40,4.27,28.10
15/07/2015 11:24 AM,0.00,22.47,0.00,12.77,11.03,64.73,108.00,0.00,45.63,5.33,0.00,77.57,75.47,0.00,54.33,5.23,9.13,24.07,0.00,45.67,15.73,40.53,3.07,85.20,31.63,64.53,13.03,41.97,5.80,25.27
15/07/2015 11:25 AM,0.00,22.47,0.00,12.77,11.03,64.73,108.00,0.00,45.63,5.33,0.00,77.57,75.47,0.00,54.33,5.23,9.13,24.07,0.00,45.67,15.73,40.53,3.07,85.20,31.63,64.53,13.03,41.97,5.80,25.27
15/07/2015 11:26 AM,0.00,24.00,0.00,14.30,12.60,64.47,109.53,0.90,47.17,6.90,0.00,79.10,77.00,0.00,55.90,6.77,10.67,25.63,0.00,47.23,0.00,42.10,0.00,78.60,33.17,66.07,12.13,43.50,7.37,26.83
15/07/2015 11:27 AM,0.00,24.00,0.00,14.30,12.60,64.47,109.53,0.90,47.17,6.90,0.00,79.10,77.00,0.00,55.90,6.77,10.67,25.63,0.00,47.23,0.00,42.10,0.00,78.60,33.17,66.07,12.13,43.50,7.37,26.83
15/07/2015 11:28 AM,1.07,27.13,0.00,17.40,11.33,61.37,111.70,0.00,37.87,10.03,0.00,80.50,80.17,0.00,59.03,0.00,13.77,21.03,0.00,50.37,0.00,45.23,0.67,81.77,36.30,64.13,1.83,45.37,0.00,29.97
15/07/2015 11:29 AM,1.07,27.13,0.00,17.40,11.33,61.37,111.70,0.00,37.87,10.03,0.00,80.50,80.17,0.00,59.03,0.00,13.77,21.03,0.00,50.37,0.00,45.23,0.67,81.77,36.30,64.13,1.83,45.37,0.00,29.97
15/07/2015 11:29 AM,0.97,28.70,0.00,19.00,12.87,62.97,113.30,0.00,39.47,11.57,0.00,82.03,81.70,0.00,60.57,1.33,12.23,22.57,0.00,51.90,0.00,46.80,2.23,83.30,37.87,65.70,3.40,46.90,0.00,31.53
15/07/2015 11:31 AM,0.97,28.70,0.00,19.00,12.87,62.97,113.30,0.00,39.47,11.57,0.00,82.03,81.70,0.00,60.57,1.33,12.23,22.57,0.00,51.90,0.00,46.80,2.23,83.30,37.87,65.70,3.40,46.90,0.00,31.53
15/07/2015 11:32 AM,2.53,30.27,0.00,20.53,0.00,64.40,114.83,0.27,41.03,13.13,0.00,73.17,83.27,0.00,62.13,2.90,13.77,23.10,0.00,35.60,0.00,48.33,3.33,84.93,39.43,67.27,4.97,48.50,0.00,33.13
15/07/2015 11:33 AM,2.53,30.27,0.00,20.53,0.00,64.40,114.83,0.27,41.03,13.13,0.00,73.17,83.27,0.00,62.13,2.90,13.77,23.10,0.00,35.60,0.00,48.33,3.33,84.93,39.43,67.27,4.97,48.50,0.00,33.13
15/07/2015 11:34 AM,4.17,31.90,0.00,22.17,0.70,66.03,116.47,1.90,42.63,14.77,0.00,74.20,84.87,0.00,63.73,0.00,0.00,24.73,0.00,37.23,0.00,49.97,0.00,86.50,18.20,68.33,6.57,46.03,0.00,34.70
15/07/2015 11:34 AM,4.17,31.90,0.00,22.17,0.70,66.03,116.47,1.90,42.63,14.77,0.00,74.20,84.87,0.00,63.73,0.00,0.00,24.73,0.00,37.23,0.00,49.97,0.00,86.50,18.20,68.33,6.57,46.03,0.00,34.70
15/07/2015 11:36 AM,7.03,34.10,0.00,25.27,1.83,61.07,119.60,0.00,45.77,1.30,0.00,71.33,88.00,0.00,66.87,0.00,0.00,27.83,0.00,40.33,0.00,53.07,1.17,89.63,21.30,71.47,9.70,40.90,0.00,33.07
15/07/2015 11:37 AM,7.03,34.10,0.00,25.27,1.83,61.07,119.60,0.00,45.77,1.30,0.00,71.33,88.00,0.00,66.87,0.00,0.00,27.83,0.00,40.33,0.00,53.07,1.17,89.63,21.30,71.47,9.70,40.90,0.00,33.07
15/07/2015 11:37 AM,6.50,29.27,0.00,26.87,3.10,62.67,118.60,0.00,47.33,2.87,0.00,72.90,89.57,0.00,68.43,0.00,0.00,27.47,0.00,41.90,0.00,54.63,2.77,91.20,22.90,73.03,11.20,42.00,0.00,32.57
15/07/2015 11:38 AM,6.50,29.27,0.00,26.87,3.10,62.67,118.60,0.00,47.33,2.87,0.00,72.90,89.57,0.00,68.43,0.00,0.00,27.47,0.00,41.90,0.00,54.63,2.77,91.20,22.90,73.03,11.20,42.00,0.00,32.57
15/07/2015 11:40 AM,8.07,30.83,0.00,28.43,0.00,64.23,119.83,0.00,48.90,4.43,0.00,74.47,72.33,0.00,70.00,0.00,0.33,17.67,0.00,43.47,0.00,56.07,4.33,71.03,24.47,74.60,12.77,43.57,0.00,34.10
15/07/2015 11:41 AM,8.07,30.83,0.00,28.43,0.00,64.23,119.83,0.00,48.90,4.43,0.00,74.47,72.33,0.00,70.00,0.00,0.33,17.67,0.00,43.47,0.00,56.07,4.33,71.03,24.47,74.60,12.77,43.57,0.00,34.10
15/07/2015 11:42 AM,9.63,28.40,0.00,29.97,0.00,59.20,121.37,0.00,50.43,6.00,0.00,76.03,73.90,0.00,71.57,0.00,0.00,19.23,0.00,45.07,0.00,57.63,5.90,72.60,26.03,76.17,14.33,44.27,0.00,33.80
15/07/2015 11:42 AM,9.63,28.40,0.00,29.97,0.00,59.20,121.37,0.00,50.43,6.00,0.00,76.03,73.90,0.00,71.57,0.00,0.00,19.23,0.00,45.07,0.00,57.63,5.90,72.60,26.03,76.17,14.33,44.27,0.00,33.80
15/07/2015 11:44 AM,5.00,16.47,0.00,33.10,0.00,54.43,73.67,0.40,53.57,9.10,2.67,72.53,77.00,0.00,74.67,0.00,1.70,22.37,0.00,48.17,0.00,60.77,9.03,75.73,29.17,71.53,17.47,47.23,0.00,30.90
15/07/2015 11:45 AM,5.00,16.47,0.00,33.10,0.00,54.43,73.67,0.40,53.57,9.10,2.67,72.53,77.00,0.00,74.67,0.00,1.70,22.37,0.00,48.17,0.00,60.77,9.03,75.73,29.17,71.53,17.47,47.23,0.00,30.90
15/07/2015 11:46 AM,6.20,18.00,0.00,28.63,0.00,56.00,75.23,0.00,55.13,10.70,4.23,74.13,78.60,0.00,75.87,0.00,0.00,20.60,0.00,49.73,1.07,62.33,10.57,77.30,30.70,73.07,19.00,48.77,0.00,30.70
15/07/2015 11:47 AM,6.20,18.00,0.00,28.63,0.00,56.00,75.23,0.00,55.13,10.70,4.23,74.13,78.60,0.00,75.87,0.00,0.00,20.60,0.00,49.73,1.07,62.33,10.57,77.30,30.70,73.07,19.00,48.77,0.00,30.70
15/07/2015 11:48 AM,5.13,10.73,0.00,30.20,0.00,43.67,76.80,0.00,56.70,6.97,5.80,68.23,80.20,0.00,77.47,0.00,0.00,22.20,0.00,51.33,2.67,63.83,12.17,78.90,18.17,74.67,20.63,50.40,0.83,30.77
15/07/2015 11:49 AM,5.13,10.73,0.00,30.20,0.00,43.67,76.80,0.00,56.70,6.97,5.80,68.23,80.20,0.00,77.47,0.00,0.00,22.20,0.00,51.33,2.67,63.83,12.17,78.90,18.17,74.67,20.63,50.40,0.83,30.77
15/07/2015 11:50 AM,6.17,9.07,0.00,33.37,0.00,45.73,79.97,1.17,59.87,10.13,8.97,67.87,71.43,0.00,80.50,2.90,0.00,25.30,0.00,44.83,5.77,50.53,15.30,76.63,21.30,77.80,23.73,53.50,3.97,25.73
15/07/2015 11:51 AM,6.17,9.07,0.00,33.37,0.00,45.73,79.97,1.17,59.87,10.13,8.97,67.87,71.43,0.00,80.50,2.90,0.00,25.30,0.00,44.83,5.77,50.53,15.30,76.63,21.30,77.80,23.73,53.50,3.97,25.73
15/07/2015 11:52 AM,7.73,10.63,0.00,34.90,0.00,47.27,81.50,2.70,61.40,11.70,10.50,68.57,73.00,0.00,82.07,4.47,0.00,26.87,0.00,46.40,7.33,52.10,16.83,78.20,22.87,79.37,25.30,55.07,5.50,27.27
15/07/2015 11:52 AM,7.73,10.63,0.00,34.90,0.00,47.27,81.50,2.70,61.40,11.70,10.50,68.57,73.00,0.00,82.07,4.47,0.00,26.87,0.00,46.40,7.33,52.10,16.83,78.20,22.87,79.37,25.30,55.07,5.50,27.27
15/07/2015 11:54 AM,4.97,7.73,0.00,36.47,0.00,48.83,83.07,4.27,62.97,13.27,12.07,70.10,74.53,0.00,83.63,6.00,0.00,28.43,0.00,47.97,8.90,53.67,18.40,79.83,24.40,77.00,26.83,56.67,7.07,28.90
15/07/2015 11:55 AM,4.97,7.73,0.00,36.47,0.00,48.83,83.07,4.27,62.97,13.27,12.07,70.10,74.53,0.00,83.63,6.00,0.00,28.43,0.00,47.97,8.90,53.67,18.40,79.83,24.40,77.00,26.83,56.67,7.07,28.90
15/07/2015 11:55 AM,6.60,9.37,0.00,38.10,0.00,46.87,84.70,5.90,64.60,14.87,13.70,68.03,76.17,0.00,85.23,0.00,0.00,30.03,0.00,49.57,10.53,55.30,19.87,81.37,26.03,78.63,28.47,54.53,8.70,30.47
15/07/2015 11:56 AM,6.60,9.37,0.00,38.10,0.00,46.87,84.70,5.90,64.60,14.87,13.70,68.03,76.17,0.00,85.23,0.00,0.00,30.03,0.00,49.57,10.53,55.30,19.87,81.37,26.03,78.63,28.47,54.53,8.70,30.47
15/07/2015 11:57 AM,9.77,12.53,0.00,41.20,0.00,29.27,87.80,9.00,67.70,18.00,16.80,70.67,79.30,0.00,88.37,0.00,0.00,31.30,0.00,52.10,13.70,58.40,13.90,78.83,29.20,81.80,31.63,57.70,11.87,33.63
15/07/2015 11:59 AM,9.77,12.53,0.00,41.20,0.00,29.27,87.80,9.00,67.70,18.00,16.80,70.67,79.30,0.00,88.37,0.00,0.00,31.30,0.00,52.10,13.70,58.40,13.90,78.83,29.20,81.80,31.63,57.70,11.87,33.63
15/07/2015 12:00 PM,9.47,10.23,0.00,,0.00,,89.43,,,6.23,,72.27,,,,,,,,,,,,,23.40,,,55.37,13.40,
15/07/2015 12:00 PM,9.47,10.23,0.00,42.80,0.00,30.87,89.43,10.63,35.50,6.23,18.43,72.27,71.53,0.00,89.97,0.00,0.00,24.63,0.00,53.63,15.23,60.00,15.43,29.63,23.40,83.33,33.20,55.37,13.40,35.20
15/07/2015 12:02 PM,11.00,11.77,0.00,44.37,0.00,28.07,90.97,12.17,37.07,7.80,19.97,73.83,73.10,0.00,91.53,0.00,0.53,26.20,0.00,55.20,16.80,61.57,17.00,31.20,24.93,84.90,34.73,56.90,14.97,36.73
15/07/2015 12:03 PM,11.00,11.77,0.00,44.37,0.00,28.07,90.97,12.17,37.07,7.80,19.97,73.83,73.10,0.00,91.53,0.00,0.53,26.20,0.00,55.20,16.80,61.57,17.00,31.20,24.93,84.90,34.73,56.90,14.97,36.73
15/07/2015 12:04 PM,12.57,13.33,0.00,45.93,0.00,29.63,92.53,13.73,38.60,9.33,21.53,75.37,74.63,0.00,93.07,0.00,1.17,27.73,0.00,56.73,18.37,63.10,18.57,32.73,26.50,77.40,36.30,58.47,16.53,38.30
15/07/2015 12:04 PM,12.57,13.33,0.00,45.93,0.00,29.63,92.53,13.73,38.60,9.33,21.53,75.37,74.63,0.00,93.07,0.00,1.17,27.73,0.00,56.73,18.37,63.10,18.57,32.73,26.50,77.40,36.30,58.47,16.53,38.30
15/07/2015 12:06 PM,12.90,16.43,0.00,49.03,2.83,32.73,95.63,16.83,41.70,12.47,24.63,75.83,43.67,999.00,96.20,999.00,4.27,30.87,0.00,21.40,21.47,66.23,21.67,35.83,29.60,80.50,36.17,59.80,19.63,39.73
15/07/2015 12:07 PM,12.90,16.43,0.00,49.03,2.83,32.73,95.63,16.83,41.70,12.47,24.63,75.83,43.67,999.00,96.20,999.00,4.27,30.87,0.00,21.40,21.47,66.23,21.67,35.83,29.60,80.50,36.17,59.80,19.63,39.73
15/07/2015 12:08 PM,8.30,18.00,0.00,50.60,0.77,34.27,97.20,18.40,43.27,14.00,26.20,76.93,45.20,999.00,97.73,999.00,5.83,32.40,0.00,22.93,23.00,67.77,6.60,37.40,31.13,82.03,37.70,57.07,21.17,41.20
15/07/2015 12:08 PM,8.30,18.00,0.00,50.60,0.77,34.27,97.20,18.40,43.27,14.00,26.20,76.93,45.20,999.00,97.73,999.00,5.83,32.40,0.00,22.93,23.00,67.77,6.60,37.40,31.13,82.03,37.70,57.07,21.17,41.20
15/07/2015 12:09 PM,9.87,19.53,0.00,52.13,2.33,35.83,98.73,19.93,44.80,15.57,27.73,73.27,46.77,999.00,99.30,999.00,7.37,33.97,0.00,24.50,24.57,69.33,8.17,38.93,32.70,83.60,39.27,58.60,22.73,42.77
15/07/2015 12:10 PM,9.87,19.53,0.00,52.13,2.33,35.83,98.73,19.93,44.80,15.57,27.73,73.27,46.77,999.00,99.30,999.00,7.37,33.97,0.00,24.50,24.57,69.33,8.17,38.93,32.70,83.60,39.27,58.60,22.73,42.77
15/07/2015 12:12 PM,6.30,18.73,0.00,55.23,5.40,34.73,101.83,23.03,47.90,9.43,2.17,76.33,36.33,999.00,102.37,999.00,4.50,37.03,0.00,27.57,27.63,72.40,0.00,42.03,1.53,86.70,40.83,61.47,24.97,41.97
15/07/2015 12:13 PM,6.30,18.73,0.00,55.23,5.40,34.73,101.83,23.03,47.90,9.43,2.17,76.33,36.33,999.00,102.37,999.00,4.50,37.03,0.00,27.57,27.63,72.40,0.00,42.03,1.53,86.70,40.83,61.47,24.97,41.97
15/07/2015 12:14 PM,7.83,20.27,0.00,56.77,6.97,36.27,103.37,24.57,49.43,9.00,3.70,77.37,37.90,999.00,103.93,999.00,6.03,38.60,0.00,29.13,29.20,73.97,0.00,43.57,3.07,88.23,42.37,63.00,26.50,43.53
15/07/2015 12:15 PM,7.83,20.27,0.00,56.77,6.97,36.27,103.37,24.57,49.43,9.00,3.70,77.37,37.90,999.00,103.93,999.00,6.03,38.60,0.00,29.13,29.20,73.97,0.00,43.57,3.07,88.23,42.37,63.00,26.50,43.53
15/07/2015 12:16 PM,4.07,21.83,0.00,58.33,8.50,37.30,104.93,26.13,51.00,10.53,5.27,78.90,39.43,999.00,105.47,999.00,7.60,40.13,0.00,30.67,30.73,73.50,0.00,45.13,4.63,89.77,43.93,64.57,28.03,45.07
15/07/2015 12:17 PM,4.07,21.83,0.00,58.33,8.50,37.30,104.93,26.13,51.00,10.53,5.27,78.90,39.43,999.00,105.47,999.00,7.60,40.13,0.00,30.67,30.73,73.50,0.00,45.13,4.63,89.77,43.93,64.57,28.03,45.07
15/07/2015 12:18 PM,0.00,24.90,0.00,57.67,0.00,39.53,74.17,29.20,54.10,0.00,8.33,80.50,42.53,999.00,108.57,999.00,10.67,43.23,0.00,33.77,33.83,72.83,0.00,48.23,7.70,92.87,20.43,66.37,31.13,41.97
15/07/2015 12:19 PM,0.00,24.90,0.00,57.67,0.00,39.53,74.17,29.20,54.10,0.00,8.33,80.50,42.53,999.00,108.57,999.00,10.67,43.23,0.00,33.77,33.83,72.83,0.00,48.23,7.70,92.87,20.43,66.37,31.13,41.97
15/07/2015 12:20 PM,0.00,26.47,0.00,59.23,0.00,41.10,75.73,30.77,55.63,0.00,9.90,82.03,44.07,999.00,110.10,999.00,12.23,44.77,0.00,35.30,35.37,74.37,0.00,49.77,9.27,90.87,22.00,67.93,32.70,43.50
15/07/2015 12:21 PM,0.00,26.47,0.00,59.23,0.00,41.10,75.73,30.77,55.63,0.00,9.90,82.03,44.07,999.00,110.10,999.00,12.23,44.77,0.00,35.30,35.37,74.37,0.00,49.77,9.27,90.87,22.00,67.93,32.70,43.50
15/07/2015 12:22 PM,1.37,28.00,0.00,60.77,0.00,42.63,54.50,32.30,57.17,0.00,11.43,83.60,45.63,999.00,87.20,999.00,13.77,46.33,0.00,36.87,36.93,75.93,0.00,51.30,10.80,77.20,23.53,69.47,30.00,45.07
15/07/2015 12:22 PM,1.37,28.00,0.00,60.77,0.00,42.63,54.50,32.30,57.17,0.00,11.43,83.60,45.63,999.00,87.20,999.00,13.77,46.33,0.00,36.87,36.93,75.93,0.00,51.30,10.80,77.20,23.53,69.47,30.00,45.07
15/07/2015 12:24 PM,2.93,29.57,0.00,62.33,0.00,44.20,56.07,33.87,58.73,0.00,13.00,85.13,47.17,999.00,88.73,999.00,15.33,47.87,0.00,38.40,38.47,77.47,0.00,49.17,12.37,78.77,25.10,70.17,31.53,46.63
15/07/2015 12:24 PM,2.93,29.57,0.00,62.33,0.00,44.20,56.07,33.87,58.73,0.00,13.00,85.13,47.17,999.00,88.73,999.00,15.33,47.87,0.00,38.40,38.47,77.47,0.00,49.17,12.37,78.77,25.10,70.17,31.53,46.63
15/07/2015 12:26 PM,2.70,32.70,0.00,46.07,3.00,47.33,59.20,37.00,61.87,0.00,16.13,88.27,50.33,999.00,91.90,999.00,14.77,51.03,0.00,41.57,41.63,76.40,0.00,52.33,15.50,81.90,28.23,73.23,23.07,49.80
15/07/2015 12:27 PM,2.70,32.70,0.00,46.07,3.00,47.33,59.20,37.00,61.87,0.00,16.13,88.27,50.33,999.00,91.90,999.00,14.77,51.03,0.00,41.57,41.63,76.40,0.00,52.33,15.50,81.90,28.23,73.23,23.07,49.80
15/07/2015 12:28 PM,4.33,34.33,0.00,47.67,4.60,48.93,60.80,38.60,63.47,0.00,1.63,89.87,51.90,999.00,93.47,999.00,16.37,51.80,0.00,43.13,43.23,78.00,0.00,53.90,17.13,83.53,29.87,74.83,24.70,51.37
15/07/2015 12:28 PM,4.33,34.33,0.00,47.67,4.60,48.93,60.80,38.60,63.47,0.00,1.63,89.87,51.90,999.00,93.47,999.00,16.37,51.80,0.00,43.13,43.23,78.00,0.00,53.90,17.13,83.53,29.87,74.83,24.70,51.37
15/07/2015 12:30 PM,5.93,35.87,0.00,44.00,6.17,50.53,62.43,40.23,65.10,0.00,3.27,91.50,53.53,999.00,95.10,999.00,18.00,53.43,0.00,44.77,44.83,79.60,0.00,55.50,18.73,85.10,31.37,76.43,26.27,38.73
15/07/2015 12:30 PM,5.93,35.87,0.00,44.00,6.17,50.53,62.43,40.23,65.10,0.00,3.27,91.50,53.53,999.00,95.10,999.00,18.00,53.43,0.00,44.77,44.83,79.60,0.00,55.50,18.73,85.10,31.37,76.43,26.27,38.73
15/07/2015 12:32 PM,7.47,37.40,0.00,45.53,7.70,52.10,63.97,41.77,66.63,0.00,4.80,93.03,55.07,999.00,96.63,999.00,19.53,5.27,0.00,46.30,46.40,81.17,0.00,57.03,20.27,86.67,17.47,77.97,27.83,40.27
15/07/2015 12:32 PM,7.47,37.40,0.00,45.53,7.70,52.10,63.97,41.77,66.63,0.00,4.80,93.03,55.07,999.00,96.63,999.00,19.53,5.27,0.00,46.30,46.40,81.17,0.00,57.03,20.27,86.67,17.47,77.97,27.83,40.27
